Pair,Session,LexicalRateTraining,LexicalLevelTraining,SemanticLevelTraining,LexicalRateTest,LexicalLevelTest,SemanticLevelTest,PerformanceTrainingP,PerformanceTraining,PerformanceTestP,PerformanceTest,PerformanceCycleP,PerformanceCycle,Effort,Motivation
21,1,-0.5885872150545202,0.19622550757542243,-1.8482265480396356,-0.6214112141470831,0.031055439786355225,-2.646862277177232,-1.20543476025361,0.6145833333333334,0.3280328172292051,0.75,0.55575,0,4,4
21,2,-0.7031151711942378,0.7132648280848514,-2.2332505109145018,-0.3994812482749344,0.40938941457368766,-1.854562288103749,-0.9834856659163916,0.6458333333333334,-0.4930415219113549,0.625,0.62325,1,3,3
21,2,-0.7031151711942378,0.7132648280848514,-2.2332505109145018,-0.3994812482749344,0.40938941457368766,-1.854562288103749,-0.9834856659163916,0.6458333333333334,-0.4930415219113549,0.625,0.62325,1,4,4
21,3,-0.7916138427169608,0.48763200388317735,-2.6250044414563343,-0.0047147034680224565,0.36058332303177965,-0.16995902585795256,-0.662754118394092,0.4166666666666667,-0.7342417197131453,0.375,0.5915,1,3,3
21,3,-0.7916138427169608,0.48763200388317735,-2.6250044414563343,-0.0047147034680224565,0.36058332303177965,-0.16995902585795256,-0.662754118394092,0.4166666666666667,-0.7342417197131453,0.375,0.5915,1,4,4
22,1,0.5280841796802613,-0.3698586138753812,1.6284916956176172,0.08950538631584527,-0.03631518715709175,0.3692230734944312,-3.121284408137219,0.3854166666666667,-0.21492994019357126,0.5,0.31875,1,5,3
22,1,0.5280841796802613,-0.3698586138753812,1.6284916956176172,0.08950538631584527,-0.03631518715709175,0.3692230734944312,-3.121284408137219,0.3854166666666667,-0.21492994019357126,0.5,0.31875,1,6,2
22,2,0.30651131757392813,-0.23146425518426422,0.9344150534760063,0.1216451822539708,-0.1777650608117539,0.7158314862999146,-0.6337733129723023,0.6145833333333334,0.9332230518947722,0.875,0.58975,1,5,3
22,2,0.30651131757392813,-0.23146425518426422,0.9344150534760063,0.1216451822539708,-0.1777650608117539,0.7158314862999146,-0.6337733129723023,0.6145833333333334,0.9332230518947722,0.875,0.58975,1,6,2
22,3,0.2130639478880253,-0.2601831776947655,0.6994647111425764,0.23526706700223696,-0.3660984850372586,1.7086411350398127,0.03112324989502871,0.5625,1.1404194088805393,0.875,0.34275,0,5,3
22,3,0.2130639478880253,-0.2601831776947655,0.6994647111425764,0.23526706700223696,-0.3660984850372586,1.7086411350398127,0.03112324989502871,0.5625,1.1404194088805393,0.875,0.34275,0,6,2
23,1,NA,NA,NA,NA,NA,NA,1.0238886454096492,0.9375,0.11795794084539295,0.75,0.8775,1,2,1
23,1,NA,NA,NA,NA,NA,NA,1.0238886454096492,0.9375,0.11795794084539295,0.75,0.8775,1,3,4
23,2,NA,NA,NA,NA,NA,NA,-1.8948740091624086,0.40625,-1.5982713881108372,0.375,0.33425,0,2,1
23,2,NA,NA,NA,NA,NA,NA,-1.8948740091624086,0.40625,-1.5982713881108372,0.375,0.33425,0,3,4
23,3,NA,NA,NA,NA,NA,NA,-2.006754153339534,0.3645833333333333,-1.8804421394366184,0.125,0.15075,0,2,1
23,3,NA,NA,NA,NA,NA,NA,-2.006754153339534,0.3645833333333333,-1.8804421394366184,0.125,0.15075,0,3,4
24,1,-0.8777081596877653,-0.03418189307720303,-2.1248509734201133,-0.361918582160531,0.026151420978481322,-0.4568497694584369,1.1804356552759858,0.9270833333333334,1.2986864768282569,1,0.9415,1,3,3
24,1,-0.8777081596877653,-0.03418189307720303,-2.1248509734201133,-0.361918582160531,0.026151420978481322,-0.4568497694584369,1.1804356552759858,0.9270833333333334,1.2986864768282569,1,0.9415,1,3,1
24,2,-0.339347964850887,-0.17474787818845697,-0.531024725890274,-0.6787169279646287,0.10209838620885733,-1.5358831664561914,0.3325049684937999,0.7708333333333334,1.066297426793508,0.875,0.82525,1,3,3
24,2,-0.339347964850887,-0.17474787818845697,-0.531024725890274,-0.6787169279646287,0.10209838620885733,-1.5358831664561914,0.3325049684937999,0.7708333333333334,1.066297426793508,0.875,0.82525,1,3,1
24,3,-0.4294160144572978,-0.3799346460182986,-0.5547964072756094,-0.2330198970948249,-0.21288384022739465,-2.2647744590618037,-0.10433800083593753,0.4791666666666667,0.8777068054069801,0.75,0.318,0,3,3
24,3,-0.4294160144572978,-0.3799346460182986,-0.5547964072756094,-0.2330198970948249,-0.21288384022739465,-2.2647744590618037,-0.10433800083593753,0.4791666666666667,0.8777068054069801,0.75,0.318,0,3,1
25,1,-0.3365252928575472,-0.26617409686106425,-0.4203996801232588,-0.179306747961123,-0.05305092725309947,0.4715723926788451,0.4573432129476545,0.84375,-1.4523966479177042,0.25,0.83825,1,2,3
25,1,-0.3365252928575472,-0.26617409686106425,-0.4203996801232588,-0.179306747961123,-0.05305092725309947,0.4715723926788451,0.4573432129476545,0.84375,-1.4523966479177042,0.25,0.83825,1,6,2
25,2,-0.026137337038163965,-0.19907781496043903,0.11266594837785375,-0.29610320017924524,-0.19966063928045347,-0.05742839860399815,-0.7019346254386026,0.5833333333333334,-0.3476418792940683,0.5,0.67775,1,2,3
