condition	subject	session	cycle	trial	test	stimulus	category	response	dangerous	nutricious	correct	cumulative	RT
2	13	1	1	30	0	01001.jpg	1	1	0	0	1	600	1505
2	13	1	1	31	0	11111.jpg	4	4	1	1	1	700	4925
2	13	1	1	32	0	00010.jpg	2	2	0	1	1	800	6241
2	13	1	2	33	0	10011.jpg	2	3	0	1	0	700	8368
2	13	1	2	34	0	00000.jpg	1	1	0	0	1	800	1114
2	13	1	2	35	0	11101.jpg	3	3	1	0	1	900	5911
2	13	1	2	36	0	01000.jpg	1	1	0	0	1	1000	813
2	13	1	2	37	0	01011.jpg	2	2	0	1	1	1100	2948
2	13	1	2	38	0	10110.jpg	4	3	1	1	0	1000	1896
2	13	1	2	39	0	11110.jpg	4	4	1	1	1	1100	723
2	13	1	2	40	0	11100.jpg	3	3	1	0	1	1200	3462
2	13	1	2	41	0	01011.jpg	2	2	0	1	1	1300	1517
2	13	1	2	42	0	11011.jpg	2	4	0	1	0	1200	5657
2	13	1	2	43	0	00110.jpg	2	1	0	1	0	1100	3600
2	13	1	2	44	0	11010.jpg	2	2	0	1	1	1200	2992
2	13	1	2	45	0	11000.jpg	1	1	0	0	1	1300	3211
2	13	1	2	46	0	00111.jpg	2	4	0	1	0	1200	4666
2	13	1	2	47	0	01010.jpg	2	2	0	1	1	1300	1697
2	13	1	2	48	0	00111.jpg	2	2	0	1	1	1400	1047
2	13	1	2	49	0	00100.jpg	1	1	0	0	1	1500	1461
2	13	1	2	50	0	01000.jpg	1	1	0	0	1	1600	884
2	13	1	2	51	0	00111.jpg	2	2	0	1	1	1700	3043
2	13	1	2	52	0	11110.jpg	4	4	1	1	1	1800	4681
2	13	1	2	53	0	10110.jpg	4	4	1	1	1	1900	718
2	13	1	2	54	0	10000.jpg	1	1	0	0	1	2000	2955
2	13	1	2	55	0	01011.jpg	2	2	0	1	1	2100	1420
2	13	1	2	56	0	10011.jpg	2	2	0	1	1	2200	805
2	13	1	2	57	0	11111.jpg	4	2	1	1	0	2100	1062
2	13	1	2	58	0	01101.jpg	1	1	0	0	1	2200	2818
2	13	1	2	59	0	10001.jpg	1	1	0	0	1	2300	1643
2	13	1	2	60	0	11101.jpg	3	1	1	0	0	2200	1243
2	13	1	2	61	0	01110.jpg	2	2	0	1	1	2300	1546
2	13	1	2	62	0	11000.jpg	1	1	0	0	1	2400	1357
2	13	1	2	63	0	00101.jpg	1	1	0	0	1	2500	1352
2	13	1	2	64	0	00000.jpg	1	1	0	0	1	2600	676
2	13	1	3	65	0	01010.jpg	2	2	0	1	1	2700	2041
2	13	1	3	66	0	11110.jpg	4	2	1	1	0	2600	4457
2	13	1	3	67	0	10100.jpg	3	1	1	0	0	2500	2509
2	13	1	3	68	0	01111.jpg	2	2	0	1	1	2600	2785
2	13	1	3	69	0	01100.jpg	1	1	0	0	1	2700	1179
2	13	1	3	70	0	00011.jpg	2	2	0	1	1	2800	1556
2	13	1	3	71	0	01111.jpg	2	2	0	1	1	2900	1288
2	13	1	3	72	0	10010.jpg	2	2	0	1	1	3000	1445
2	13	1	3	73	0	10100.jpg	3	3	1	0	1	3100	1531
2	13	1	3	74	0	00010.jpg	2	2	0	1	1	3200	1743
2	13	1	3	75	0	11001.jpg	1	1	0	0	1	3300	1844
2	13	1	3	76	0	01111.jpg	2	2	0	1	1	3400	1755
2	13	1	3	77	0	00011.jpg	2	2	0	1	1	3500	942
2	13	1	3	78	0	11100.jpg	3	3	1	0	1	3600	1258
2	13	1	3	79	0	00001.jpg	1	1	0	0	1	3700	1368
2	13	1	3	80	0	11000.jpg	1	1	0	0	1	3800	2795
2	13	1	3	81	0	01101.jpg	1	1	0	0	1	3900	1277
2	13	1	3	82	0	10111.jpg	4	2	1	1	0	3800	3003
2	13	1	3	83	0	00011.jpg	2	2	0	1	1	3900	771
2	13	1	3	84	0	10101.jpg	3	1	1	0	0	3800	1685
2	13	1	3	85	0	10000.jpg	1	1	0	0	1	3900	1188
2	13	1	3	86	0	00000.jpg	1	1	0	0	1	4000	939
2	13	1	3	87	0	11101.jpg	3	3	1	0	1	4100	1415
2	13	1	3	88	0	10000.jpg	1	1	0	0	1	4200	1672
2	13	1	3	89	0	00100.jpg	1	1	0	0	1	4300	1741
2	13	1	3	90	0	00101.jpg	1	1	0	0	1	4400	977
2	13	1	3	91	0	11011.jpg	2	2	0	1	1	4500	2403
2	13	1	3	92	0	11111.jpg	4	2	1	1	0	4400	3188
2	13	1	3	93	0	11001.jpg	1	1	0	0	1	4500	3259
2	13	1	3	94	0	10001.jpg	1	1	0	0	1	4600	938
2	13	1	3	95	0	01110.jpg	2	2	0	1	1	4700	6966
2	13	1	3	96	0	01100.jpg	1	1	0	0	1	4800	1176
2	13	1	0	97	1	10101pt.jpg	1	3	0	0	1	4800	10749
2	13	1	0	98	1	11111pt.jpg	1	4	0	0	1	4800	2812
2	13	1	0	99	1	11011pt.jpg	1	2	0	0	1	4800	2308
2	13	1	0	100	1	01010pt.jpg	1	2	0	0	1	4800	3764
2	13	1	0	101	1	01000pt.jpg	1	1	0	0	1	4800	1212
2	13	1	0	102	1	11110pt.jpg	1	2	0	0	0	4800	5842
2	13	1	0	103	1	00101pt.jpg	1	2	0	0	0	4800	6381
2	13	1	0	104	1	00111pt.jpg	1	2	0	0	1	4800	2357
2	13	2	1	1	0	10101.jpg	2	4	0	1	0	-100	6170
2	13	2	1	2	0	01110.jpg	4	2	1	1	0	-200	3329
2	13	2	1	3	0	10110.jpg	4	3	1	1	0	-300	3108
2	13	2	1	4	0	10010.jpg	3	2	1	0	0	-400	5015
2	13	2	1	5	0	11010.jpg	4	3	1	1	0	-500	1319
2	13	2	1	6	0	10010.jpg	3	4	1	0	0	-600	1330
2	13	2	1	7	0	00111.jpg	3	4	1	0	0	-700	2197
2	13	2	1	8	0	10000.jpg	1	2	0	0	0	-800	11508
2	13	2	1	9	0	10001.jpg	1	1	0	0	1	-700	6042
2	13	2	1	10	0	11000.jpg	2	1	0	1	0	-800	937
2	13	2	1	11	0	10000.jpg	1	2	0	0	0	-900	893
2	13	2	1	12	0	01110.jpg	4	4	1	1	1	-800	2554
2	13	2	1	13	0	00100.jpg	1	2	0	0	0	-900	5932
2	13	2	1	14	0	01000.jpg	1	1	0	0	1	-800	1720
2	13	2	1	15	0	11001.jpg	2	1	0	1	0	-900	2499
2	13	2	1	16	0	01010.jpg	3	4	1	0	0	-1000	3977
2	13	2	1	17	0	11100.jpg	2	2	0	1	1	-900	4091
2	13	2	1	18	0	10111.jpg	4	4	1	1	1	-800	3592
2	13	2	1	19	0	01101.jpg	2	2	0	1	1	-700	1217
2	13	2	1	20	0	10011.jpg	3	3	1	0	1	-600	1585
2	13	2	1	21	0	01100.jpg	2	2	0	1	1	-500	2379
2	13	2	1	22	0	10110.jpg	4	4	1	1	1	-400	1901
2	13	2	1	23	0	10110.jpg	4	4	1	1	1	-300	1248
2	13	2	1	24	0	01100.jpg	2	2	0	1	1	-200	5142
2	13	2	1	25	0	10001.jpg	1	3	0	0	0	-300	2265
2	13	2	1	26	0	10100.jpg	2	3	0	1	0	-400	4672
2	13	2	1	27	0	00110.jpg	3	4	1	0	0	-500	1406
2	13	2	1	28	0	01110.jpg	4	3	1	1	0	-600	1006
2	13	2	1	29	0	00011.jpg	3	3	1	0	1	-500	1573
2	13	2	1	30	0	00110.jpg	3	3	1	0	1	-400	1568
2	13	2	1	31	0	11011.jpg	4	3	1	1	0	-500	3202
2	13	2	1	32	0	10000.jpg	1	2	0	0	0	-600	14881
2	13	2	2	33	0	11011.jpg	4	3	1	1	0	-700	4528
2	13	2	2	34	0	00101.jpg	1	3	0	0	0	-800	3098
2	13	2	2	35	0	11111.jpg	4	4	1	1	1	-700	5256
2	13	2	2	36	0	00110.jpg	3	3	1	0	1	-600	2548
2	13	2	2	37	0	10111.jpg	4	4	1	1	1	-500	1720
2	13	2	2	38	0	01001.jpg	1	2	0	0	0	-600	6851
2	13	2	2	39	0	10101.jpg	2	3	0	1	0	-700	3050
2	13	2	2	40	0	11001.jpg	2	3	0	1	0	-800	946
2	13	2	2	41	0	00000.jpg	1	3	0	0	0	-900	5315
2	13	2	2	42	0	11010.jpg	4	3	1	1	0	-1000	23144
2	13	2	2	43	0	11100.jpg	2	1	0	1	0	-1100	3753
2	13	2	2	44	0	10011.jpg	3	4	1	0	0	-1200	9692
2	13	2	2	45	0	10001.jpg	1	1	0	0	1	-1100	4129
2	13	2	2	46	0	01001.jpg	1	2	0	0	0	-1200	1309
2	13	2	2	47	0	01001.jpg	1	1	0	0	1	-1100	1138
2	13	2	2	48	0	00100.jpg	1	2	0	0	0	-1200	7204
2	13	2	2	49	0	00011.jpg	3	4	1	0	0	-1300	4102
2	13	2	2	50	0	00111.jpg	3	4	1	0	0	-1400	1281
2	13	2	2	51	0	10111.jpg	4	4	1	1	1	-1300	1742
2	13	2	2	52	0	00101.jpg	1	2	0	0	0	-1400	5227
2	13	2	2	53	0	10100.jpg	2	1	0	1	0	-1500	3440
2	13	2	2	54	0	01111.jpg	4	3	1	1	0	-1600	5313
2	13	2	2	55	0	00010.jpg	3	3	1	0	1	-1500	2859
2	13	2	2	56	0	00010.jpg	3	3	1	0	1	-1400	714
2	13	2	2	57	0	01101.jpg	2	1	0	1	0	-1500	3887
2	13	2	2	58	0	11111.jpg	4	3	1	1	0	-1600	4740
2	13	2	2	59	0	00100.jpg	1	1	0	0	1	-1500	2054
2	13	2	2	60	0	00001.jpg	1	1	0	0	1	-1400	2461
2	13	2	2	61	0	00001.jpg	1	1	0	0	1	-1300	876
2	13	2	2	62	0	11101.jpg	2	1	0	1	0	-1400	3970
2	13	2	2	63	0	11010.jpg	4	3	1	1	0	-1500	1973
2	13	2	2	64	0	11000.jpg	2	2	0	1	1	-1400	3590
2	13	2	3	65	0	10011.jpg	3	3	1	0	1	-1300	12759
2	13	2	3	66	0	00001.jpg	1	1	0	0	1	-1200	1657
2	13	2	3	67	0	01000.jpg	1	1	0	0	1	-1100	2793
2	13	2	3	68	0	11111.jpg	4	4	1	1	1	-1000	2027
2	13	2	3	69	0	11000.jpg	2	2	0	1	1	-900	2001
2	13	2	3	70	0	11101.jpg	2	2	0	1	1	-800	3851
2	13	2	3	71	0	10010.jpg	3	3	1	0	1	-700	4744
2	13	2	3	72	0	01011.jpg	3	4	1	0	0	-800	2292
2	13	2	3	73	0	11110.jpg	4	4	1	1	1	-700	2017
2	13	2	3	74	0	01011.jpg	3	3	1	0	1	-600	3512
2	13	2	3	75	0	10100.jpg	2	2	0	1	1	-500	4766
2	13	2	3	76	0	11110.jpg	4	4	1	1	1	-400	6407
2	13	2	3	77	0	01100.jpg	2	1	0	1	0	-500	2288
2	13	2	3	78	0	11001.jpg	2	2	0	1	1	-400	3340
2	13	2	3	79	0	00000.jpg	1	2	0	0	0	-500	2175
2	13	2	3	80	0	01111.jpg	4	4	1	1	1	-400	2113
2	13	2	3	81	0	01101.jpg	2	2	0	1	1	-300	2924
2	13	2	3	82	0	01111.jpg	4	4	1	1	1	-200	4344
2	13	2	3	83	0	11110.jpg	4	3	1	1	0	-300	2242
2	13	2	3	84	0	01000.jpg	1	1	0	0	1	-200	2000
2	13	2	3	85	0	00000.jpg	1	1	0	0	1	-100	1632
2	13	2	3	86	0	01011.jpg	3	3	1	0	1	0	7535
2	13	2	3	87	0	01010.jpg	3	4	1	0	0	-100	1402
2	13	2	3	88	0	01010.jpg	3	3	1	0	1	0	659
2	13	2	3	89	0	00010.jpg	3	3	1	0	1	100	659
2	13	2	3	90	0	00011.jpg	3	3	1	0	1	200	1155
2	13	2	3	91	0	11101.jpg	2	2	0	1	1	300	2646
2	13	2	3	92	0	11100.jpg	2	2	0	1	1	400	1766
2	13	2	3	93	0	00101.jpg	1	1	0	0	1	500	2551
2	13	2	3	94	0	00111.jpg	3	4	1	0	0	400	2946
2	13	2	3	95	0	10101.jpg	2	2	0	1	1	500	1934
2	13	2	3	96	0	11011.jpg	4	4	1	1	1	600	4960
2	13	2	0	97	1	00111pt.jpg	4	4	1	1	1	600	4960
2	13	2	0	98	1	11011pt.jpg	4	4	1	1	1	600	4960
2	13	2	0	99	1	11110pt.jpg	4	4	1	1	1	600	4960
2	13	2	0	100	1	00101pt.jpg	4	4	1	1	1	600	4960
2	13	2	0	101	1	01010pt.jpg	4	4	1	1	1	600	4960
2	13	2	0	102	1	11111pt.jpg	4	4	1	1	1	600	4960
2	13	2	0	103	1	10101pt.jpg	4	4	1	1	1	600	4960
2	13	2	0	104	1	01000pt.jpg	4	4	1	1	1	600	4960
2	13	3	1	1	0	11000.jpg	1	2	0	0	0	-100	10213
2	13	3	1	2	0	01110.jpg	2	1	0	1	0	-200	3614
2	13	3	1	3	0	01100.jpg	2	2	0	1	1	-100	3894
2	13	3	1	4	0	01110.jpg	2	3	0	1	0	-200	10819
2	13	3	1	5	0	10011.jpg	3	2	1	0	0	-300	4139
2	13	3	1	6	0	01011.jpg	3	3	1	0	1	-200	1567
2	13	3	1	7	0	10111.jpg	4	3	1	1	0	-300	1434
2	13	3	1	8	0	01100.jpg	2	2	0	1	1	-200	1327
2	13	3	1	9	0	11101.jpg	2	3	0	1	0	-300	1827
2	13	3	1	10	0	10011.jpg	3	4	1	0	0	-400	2412
2	13	3	1	11	0	01111.jpg	4	3	1	1	0	-500	3851
2	13	3	1	12	0	10101.jpg	2	2	0	1	1	-400	3057
2	13	3	1	13	0	11010.jpg	2	2	0	1	1	-300	1121
2	13	3	1	14	0	11111.jpg	4	4	1	1	1	-200	3196
2	13	3	1	15	0	10010.jpg	1	2	0	0	0	-300	1165
2	13	3	1	16	0	11100.jpg	2	2	0	1	1	-200	1472
2	13	3	1	17	0	00100.jpg	1	2	0	0	0	-300	1053
2	13	3	1	18	0	01100.jpg	2	1	0	1	0	-400	1027
2	13	3	1	19	0	00011.jpg	3	3	1	0	1	-300	3787
2	13	3	1	20	0	00000.jpg	1	2	0	0	0	-400	2277
2	13	3	1	21	0	01011.jpg	3	3	1	0	1	-300	2586
2	13	3	1	22	0	11110.jpg	2	2	0	1	1	-200	1156
2	13	3	1	23	0	01001.jpg	1	1	0	0	1	-100	6912
2	13	3	1	24	0	10110.jpg	2	2	0	1	1	0	1820
2	13	3	1	25	0	01110.jpg	2	2	0	1	1	100	1973
2	13	3	1	26	0	01011.jpg	3	3	1	0	1	200	2239
2	13	3	1	27	0	10010.jpg	1	1	0	0	1	300	2455
2	13	3	1	28	0	11001.jpg	2	1	0	1	0	200	1366
2	13	3	1	29	0	10001.jpg	1	2	0	0	0	100	1144
2	13	3	1	30	0	11100.jpg	2	2	0	1	1	200	1210
2	13	3	1	31	0	00000.jpg	1	2	0	0	0	100	5660
2	13	3	1	32	0	10101.jpg	2	3	0	1	0	0	2554
2	13	3	2	33	0	11011.jpg	4	3	1	1	0	-100	1468
2	13	3	2	34	0	00101.jpg	1	2	0	0	0	-200	3330
2	13	3	2	35	0	11010.jpg	2	2	0	1	1	-100	1924
2	13	3	2	36	0	00111.jpg	3	3	1	0	1	0	3808
2	13	3	2	37	0	00101.jpg	1	2	0	0	0	-100	3323
2	13	3	2	38	0	00111.jpg	3	3	1	0	1	0	1054
2	13	3	2	39	0	11010.jpg	2	1	0	1	0	-100	5005
2	13	3	2	40	0	00001.jpg	1	1	0	0	1	0	7438
2	13	3	2	41	0	10000.jpg	1	1	0	0	1	100	9150
2	13	3	2	42	0	10100.jpg	1	2	0	0	0	0	802
2	13	3	2	43	0	00010.jpg	1	1	0	0	1	100	1867
2	13	3	2	44	0	10111.jpg	4	3	1	1	0	0	2385
2	13	3	2	45	0	01000.jpg	1	1	0	0	1	100	2810
2	13	3	2	46	0	01001.jpg	1	1	0	0	1	200	1083
2	13	3	2	47	0	11110.jpg	2	2	0	1	1	300	2489
2	13	3	2	48	0	11100.jpg	2	2	0	1	1	400	2374
2	13	3	2	49	0	11001.jpg	2	1	0	1	0	300	1616
2	13	3	2	50	0	11000.jpg	1	1	0	0	1	400	1905
2	13	3	2	51	0	01101.jpg	2	1	0	1	0	300	3277
2	13	3	2	52	0	11110.jpg	2	2	0	1	1	400	2690
2	13	3	2	53	0	00011.jpg	3	4	1	0	0	300	2241
2	13	3	2	54	0	00000.jpg	1	1	0	0	1	400	3927
2	13	3	2	55	0	10001.jpg	1	1	0	0	1	500	1850
2	13	3	2	56	0	00101.jpg	1	2	0	0	0	400	4347
2	13	3	2	57	0	11111.jpg	4	3	1	1	0	300	5372
2	13	3	2	58	0	01010.jpg	1	1	0	0	1	400	2078
2	13	3	2	59	0	00100.jpg	1	2	0	0	0	300	2322
2	13	3	2	60	0	00111.jpg	3	3	1	0	1	400	6438
2	13	3	2	61	0	01000.jpg	1	1	0	0	1	500	1582
2	13	3	2	62	0	11101.jpg	2	2	0	1	1	600	4424
2	13	3	2	63	0	11011.jpg	4	4	1	1	1	700	1920
2	13	3	2	64	0	01010.jpg	1	1	0	0	1	800	1825
2	13	3	3	65	0	00110.jpg	1	2	0	0	0	700	4001
2	13	3	3	66	0	00011.jpg	3	4	1	0	0	600	1841
2	13	3	3	67	0	11111.jpg	4	3	1	1	0	500	1792
2	13	3	3	68	0	01001.jpg	1	1	0	0	1	600	1416
2	13	3	3	69	0	11011.jpg	4	4	1	1	1	700	2089
2	13	3	3	70	0	01010.jpg	1	1	0	0	1	800	1486
2	13	3	3	71	0	10010.jpg	1	1	0	0	1	900	1756
2	13	3	3	72	0	01111.jpg	4	4	1	1	1	1000	3470
2	13	3	3	73	0	01101.jpg	2	2	0	1	1	1100	2604
2	13	3	3	74	0	11001.jpg	2	2	0	1	1	1200	5437
2	13	3	3	75	0	01000.jpg	1	1	0	0	1	1300	2462
2	13	3	3	76	0	10101.jpg	2	2	0	1	1	1400	4276
2	13	3	3	77	0	00010.jpg	1	1	0	0	1	1500	1442
2	13	3	3	78	0	10100.jpg	1	2	0	0	0	1400	2506
2	13	3	3	79	0	00100.jpg	1	2	0	0	0	1300	1406
2	13	3	3	80	0	10001.jpg	1	1	0	0	1	1400	3173
2	13	3	3	81	0	10100.jpg	1	1	0	0	1	1500	2600
2	13	3	3	82	0	00001.jpg	1	1	0	0	1	1600	2176
2	13	3	3	83	0	10110.jpg	2	2	0	1	1	1700	3835
2	13	3	3	84	0	11101.jpg	2	2	0	1	1	1800	2868
2	13	3	3	85	0	10000.jpg	1	1	0	0	1	1900	1143
2	13	3	3	86	0	01101.jpg	2	1	0	1	0	1800	4980
2	13	3	3	87	0	01111.jpg	4	4	1	1	1	1900	3437
2	13	3	3	88	0	10111.jpg	4	3	1	1	0	1800	2892
2	13	3	3	89	0	00010.jpg	1	1	0	0	1	1900	1136
2	13	3	3	90	0	10011.jpg	3	4	1	0	0	1800	3115
2	13	3	3	91	0	10000.jpg	1	1	0	0	1	1900	3247
2	13	3	3	92	0	11000.jpg	1	1	0	0	1	2000	990
2	13	3	3	93	0	00110.jpg	1	2	0	0	0	1900	3296
2	13	3	3	94	0	00001.jpg	1	1	0	0	1	2000	1237
2	13	3	3	95	0	00110.jpg	1	1	0	0	1	2100	972
2	13	3	3	96	0	10110.jpg	2	2	0	1	1	2200	1951
2	13	3	0	97	1	00111pt.jpg	2	2	0	1	1	2200	1951
2	13	3	0	98	1	11011pt.jpg	2	2	0	1	1	2200	1951
2	13	3	0	99	1	11110pt.jpg	2	2	0	1	1	2200	1951
2	13	3	0	100	1	01010pt.jpg	2	2	0	1	1	2200	1951
2	13	3	0	101	1	10101pt.jpg	2	2	0	1	1	2200	1951
2	13	3	0	102	1	01000pt.jpg	2	2	0	1	1	2200	1951
2	13	3	0	103	1	00101pt.jpg	2	2	0	1	1	2200	1951
2	13	3	0	104	1	11111pt.jpg	2	2	0	1	1	2200	1951
2	14	1	1	1	0	01110.jpg	2	3	0	1	0	-100	16655
2	14	1	1	2	0	11000.jpg	1	4	0	0	0	-200	7982
2	14	1	1	3	0	01011.jpg	2	2	0	1	1	-100	7038
2	14	1	1	4	0	11010.jpg	2	1	0	1	0	-200	4853
2	14	1	1	5	0	01000.jpg	1	3	0	0	0	-300	12826
2	14	1	1	6	0	10101.jpg	3	1	1	0	0	-400	20131
2	14	1	1	7	0	00101.jpg	1	1	0	0	1	-300	6661
2	14	1	1	8	0	10001.jpg	1	4	0	0	0	-400	4101
2	14	1	1	9	0	01110.jpg	2	3	0	1	0	-500	5223
2	14	1	1	10	0	01000.jpg	1	1	0	0	1	-400	1983
2	14	1	1	11	0	00111.jpg	2	1	0	1	0	-500	6424
2	14	1	1	12	0	01110.jpg	2	2	0	1	1	-400	14400
2	14	1	1	13	0	01001.jpg	1	1	0	0	1	-300	2281
2	14	1	1	14	0	00100.jpg	1	1	0	0	1	-200	1045
2	14	1	1	15	0	10101.jpg	3	1	1	0	0	-300	1492
2	14	1	1	16	0	10100.jpg	3	3	1	0	1	-200	3705
2	14	1	1	17	0	11001.jpg	1	3	0	0	0	-300	3533
2	14	1	1	18	0	01111.jpg	2	1	0	1	0	-400	4793
2	14	1	1	19	0	11000.jpg	1	1	0	0	1	-300	3066
2	14	1	1	20	0	11010.jpg	2	4	0	1	0	-400	4287
2	14	1	1	21	0	01010.jpg	2	1	0	1	0	-500	1404
2	14	1	1	22	0	10101.jpg	3	3	1	0	1	-400	3236
2	14	1	1	23	0	00010.jpg	2	1	0	1	0	-500	1740
2	14	1	1	24	0	01101.jpg	1	1	0	0	1	-400	2222
2	14	1	1	25	0	11100.jpg	3	3	1	0	1	-300	12366
2	14	1	1	26	0	00101.jpg	1	1	0	0	1	-200	1329
2	14	1	1	27	0	01011.jpg	2	2	0	1	1	-100	3996
2	14	1	1	28	0	11010.jpg	2	2	0	1	1	0	4677
2	14	1	1	29	0	00001.jpg	1	1	0	0	1	100	1747
2	14	1	1	30	0	10001.jpg	1	2	0	0	0	0	2973
2	14	1	1	31	0	10010.jpg	2	2	0	1	1	100	2903
2	14	1	1	32	0	10000.jpg	1	1	0	0	1	200	2595
2	14	1	2	33	0	01111.jpg	2	3	0	1	0	100	2292
2	14	1	2	34	0	10011.jpg	2	2	0	1	1	200	2481
2	14	1	2	35	0	11101.jpg	3	3	1	0	1	300	2270
2	14	1	2	36	0	11110.jpg	4	3	1	1	0	200	4789
2	14	1	2	37	0	00001.jpg	1	1	0	0	1	300	3869
2	14	1	2	38	0	01011.jpg	2	2	0	1	1	400	2771
2	14	1	2	39	0	11100.jpg	3	3	1	0	1	500	3061
2	14	1	2	40	0	00101.jpg	1	2	0	0	0	400	3852
2	14	1	2	41	0	11001.jpg	1	1	0	0	1	500	3082
2	14	1	2	42	0	00001.jpg	1	1	0	0	1	600	967
2	14	1	2	43	0	00011.jpg	2	1	0	1	0	500	1986
2	14	1	2	44	0	10011.jpg	2	2	0	1	1	600	987
2	14	1	2	45	0	01100.jpg	1	3	0	0	0	500	2515
2	14	1	2	46	0	00010.jpg	2	3	0	1	0	400	1719
2	14	1	2	47	0	10011.jpg	2	2	0	1	1	500	2651
2	14	1	2	48	0	11111.jpg	4	3	1	1	0	400	10466
2	14	1	2	49	0	11001.jpg	1	2	0	0	0	300	3997
2	14	1	2	50	0	01111.jpg	2	2	0	1	1	400	2725
2	14	1	2	51	0	10111.jpg	4	4	1	1	1	500	2169
2	14	1	2	52	0	11111.jpg	4	4	1	1	1	600	841
2	14	1	2	53	0	01010.jpg	2	1	0	1	0	500	4344
2	14	1	2	54	0	01100.jpg	1	3	0	0	0	400	2594
2	14	1	2	55	0	11011.jpg	2	2	0	1	1	500	7410
2	14	1	2	56	0	10110.jpg	4	3	1	1	0	400	2386
2	14	1	2	57	0	11111.jpg	4	4	1	1	1	500	938
2	14	1	2	58	0	01010.jpg	2	1	0	1	0	400	5763
2	14	1	2	59	0	11100.jpg	3	2	1	0	0	300	1430
2	14	1	2	60	0	01101.jpg	1	3	0	0	0	200	1357
2	14	1	2	61	0	10010.jpg	2	2	0	1	1	300	2574
2	14	1	2	62	0	00010.jpg	2	2	0	1	1	400	3216
2	14	1	2	63	0	10111.jpg	4	4	1	1	1	500	2097
2	14	1	2	64	0	11101.jpg	3	3	1	0	1	600	5796
2	14	1	3	65	0	00110.jpg	2	4	0	1	0	500	3341
2	14	1	3	66	0	01101.jpg	1	1	0	0	1	600	3671
2	14	1	3	67	0	00111.jpg	2	2	0	1	1	700	3478
2	14	1	3	68	0	10000.jpg	1	3	0	0	0	600	1722
2	14	1	3	69	0	11110.jpg	4	4	1	1	1	700	1198
2	14	1	3	70	0	00011.jpg	2	1	0	1	0	600	3598
2	14	1	3	71	0	10100.jpg	3	2	1	0	0	500	2278
2	14	1	3	72	0	11101.jpg	3	3	1	0	1	600	2355
2	14	1	3	73	0	10110.jpg	4	4	1	1	1	700	1343
2	14	1	3	74	0	01001.jpg	1	1	0	0	1	800	1168
2	14	1	3	75	0	01001.jpg	1	1	0	0	1	900	1786
2	14	1	3	76	0	00100.jpg	1	2	0	0	0	800	2861
2	14	1	3	77	0	11110.jpg	4	4	1	1	1	900	1393
2	14	1	3	78	0	00110.jpg	2	2	0	1	1	1000	2728
2	14	1	3	79	0	01000.jpg	1	1	0	0	1	1100	1644
2	14	1	3	80	0	01100.jpg	1	2	0	0	0	1000	9467
2	14	1	3	81	0	10000.jpg	1	2	0	0	0	900	2049
2	14	1	3	82	0	00011.jpg	2	1	0	1	0	800	3407
2	14	1	3	83	0	10110.jpg	4	4	1	1	1	900	1735
2	14	1	3	84	0	00100.jpg	1	2	0	0	0	800	2498
2	14	1	3	85	0	11011.jpg	2	2	0	1	1	900	1845
2	14	1	3	86	0	10111.jpg	4	4	1	1	1	1000	1900
2	14	1	3	87	0	00111.jpg	2	2	0	1	1	1100	4760
2	14	1	3	88	0	00000.jpg	1	1	0	0	1	1200	1281
2	14	1	3	89	0	10100.jpg	3	2	1	0	0	1100	1662
2	14	1	3	90	0	00000.jpg	1	1	0	0	1	1200	2172
2	14	1	3	91	0	00000.jpg	1	1	0	0	1	1300	911
2	14	1	3	92	0	10010.jpg	2	3	0	1	0	1200	2226
2	14	1	3	93	0	11000.jpg	1	2	0	0	0	1100	3946
2	14	1	3	94	0	11011.jpg	2	2	0	1	1	1200	1748
2	14	1	3	95	0	10001.jpg	1	2	0	0	0	1100	1687
2	14	1	3	96	0	00110.jpg	2	2	0	1	1	1200	2252
2	14	1	0	97	1	11110pt.jpg	2	2	0	1	0	1200	7466
2	14	1	0	98	1	01010pt.jpg	2	1	0	1	0	1200	1100
2	14	1	0	99	1	10101pt.jpg	2	4	0	1	0	1200	2134
2	14	1	0	100	1	00111pt.jpg	2	4	0	1	0	1200	1110
2	14	1	0	101	1	01000pt.jpg	2	2	0	1	0	1200	2831
2	14	1	0	102	1	00101pt.jpg	2	2	0	1	0	1200	1580
2	14	1	0	103	1	11111pt.jpg	2	1	0	1	0	1200	2394
2	14	1	0	104	1	11011pt.jpg	2	2	0	1	1	1200	2297
2	14	2	1	1	0	01110.jpg	4	4	1	1	1	100	10085
2	14	2	1	2	0	10110.jpg	4	2	1	1	0	0	4849
2	14	2	1	3	0	01000.jpg	1	2	0	0	0	-100	2430
2	14	2	1	4	0	01010.jpg	3	1	1	0	0	-200	1948
2	14	2	1	5	0	00110.jpg	3	4	1	0	0	-300	2382
2	14	2	1	6	0	10000.jpg	1	2	0	0	0	-400	1991
2	14	2	1	7	0	00000.jpg	1	1	0	0	1	-300	960
2	14	2	1	8	0	10010.jpg	3	1	1	0	0	-400	1370
2	14	2	1	9	0	10011.jpg	3	3	1	0	1	-300	2413
2	14	2	1	10	0	01110.jpg	4	4	1	1	1	-200	1516
2	14	2	1	11	0	10101.jpg	2	1	0	1	0	-300	4255
2	14	2	1	12	0	00010.jpg	3	3	1	0	1	-200	2182
2	14	2	1	13	0	01011.jpg	3	3	1	0	1	-100	1031
