condition,subject,session,cycle,trial,test,stimulus,category,response,dangerous,nutricious,correct,cumulative,RT,motivation,competence,communication,complement,AccuracyP,Accuracy
Individuals,6,3,1,25,0,01100.jpg 3,2,1,0,1,0,-300,2273,2,2,0,0,0.6588589969651978,0
Individuals,6,3,1,26,0,01010.jpg 3,1,1,0,0,1,-200,3838,2,2,0,0,0.5563446333189082,1
Individuals,6,3,1,27,0,00101.jpg 3,1,2,0,0,0,-300,11126,2,2,0,0,0.5037240064321128,0
Individuals,6,3,1,28,0,00101.jpg 3,1,1,0,0,1,-200,938,2,2,0,0,0.5037240064321128,1
Individuals,6,3,1,29,0,00010.jpg 3,1,1,0,0,1,-100,4005,2,2,0,0,0.5097073681688974,1
Individuals,6,3,1,30,0,00000.jpg 3,1,1,0,0,1,0,909,2,2,0,0,0.7910908446511323,1
Individuals,6,3,1,31,0,01100.jpg 3,2,1,0,1,0,-100,4426,2,2,0,0,0.6588589969651978,0
Individuals,6,3,1,32,0,11101.jpg 3,2,2,0,1,1,0,1073,2,2,0,0,0.6729553780328004,1
Individuals,7,1,1,1,0,01010.jpg 1,2,1,0,1,0,-100,16383,1,6,0,0,0.5109892774619739,0
Individuals,7,1,1,2,0,00001.jpg 1,1,2,0,0,0,-200,5792,1,6,0,0,0.8267982074934712,0
Individuals,7,1,1,3,0,00011.jpg 1,2,2,0,1,1,-100,8034,1,6,0,0,0.740631227520554,1
Individuals,7,1,1,4,0,01101.jpg 1,1,4,0,0,0,-200,4066,1,6,0,0,0.6052621581128678,0
Individuals,7,1,1,5,0,00010.jpg 1,2,2,0,1,1,-100,3031,1,6,0,0,0.5274865241500213,1
Individuals,7,1,1,6,0,11101.jpg 1,3,4,1,0,0,-200,3718,1,6,0,0,0.5050073943625967,0
Individuals,7,1,1,7,0,10101.jpg 1,3,4,1,0,0,-300,2067,1,6,0,0,0.41129592054070535,0
Individuals,7,1,1,8,0,10100.jpg 1,3,4,1,0,0,-400,5776,1,6,0,0,0.4919560848685522,0
Individuals,7,1,1,9,0,00000.jpg 1,1,1,0,0,1,-300,5595,1,6,0,0,0.7796816676469911,1
Individuals,7,1,1,10,0,01011.jpg 1,2,1,0,1,0,-400,1324,1,6,0,0,0.755073011081775,0
Individuals,7,1,1,11,0,11000.jpg 1,1,3,0,0,0,-500,3072,1,6,0,0,0.39500768759229016,0
Individuals,7,1,1,12,0,00100.jpg 1,1,2,0,0,0,-600,3893,1,6,0,0,0.6252996543279724,0
Individuals,7,1,1,13,0,00110.jpg 1,2,2,0,1,1,-500,5122,1,6,0,0,0.465264008874962,1
Individuals,7,1,1,14,0,01111.jpg 1,2,2,0,1,1,-400,3255,1,6,0,0,0.5191538227233436,1
Individuals,7,1,1,15,0,11000.jpg 1,1,3,0,0,0,-500,2396,1,6,0,0,0.39500768759229016,0
Individuals,7,1,1,16,0,00101.jpg 1,1,1,0,0,1,-400,2246,1,6,0,0,0.5562874229735546,1
Individuals,7,1,1,17,0,01110.jpg 1,2,1,0,1,0,-500,4150,1,6,0,0,0.5277764045735606,0
Individuals,7,1,1,18,0,01110.jpg 1,2,1,0,1,0,-600,3776,1,6,0,0,0.5277764045735606,0
Individuals,7,1,1,19,0,11010.jpg 1,2,3,0,1,0,-700,3226,1,6,0,0,0.3444525262225537,0
Individuals,7,1,1,20,0,00111.jpg 1,2,2,0,1,1,-600,2834,1,6,0,0,0.538999402334577,1
Individuals,7,1,1,21,0,00100.jpg 1,1,1,0,0,1,-500,3082,1,6,0,0,0.6252996543279724,1
Individuals,7,1,1,22,0,11101.jpg 1,3,4,1,0,0,-600,2551,1,6,0,0,0.5050073943625967,0
Individuals,7,1,1,23,0,11110.jpg 1,4,4,1,1,1,-500,1938,1,6,0,0,0.7066050318067176,1
Individuals,7,1,1,24,0,10110.jpg 1,4,4,1,1,1,-400,1556,1,6,0,0,0.4165487367965755,1
Individuals,7,1,1,25,0,11011.jpg 1,2,3,0,1,0,-500,4862,1,6,0,0,0.1717263210378894,0
Individuals,7,1,1,26,0,01110.jpg 1,2,2,0,1,1,-400,5156,1,6,0,0,0.5277764045735606,1
Individuals,7,1,1,27,0,00111.jpg 1,2,2,0,1,1,-300,2967,1,6,0,0,0.538999402334577,1
Individuals,7,1,1,28,0,01000.jpg 1,1,1,0,0,1,-200,1593,1,6,0,0,0.6589694102506102,1
Individuals,7,1,1,29,0,00101.jpg 1,1,2,0,0,0,-300,2515,1,6,0,0,0.5562874229735546,0
Individuals,7,1,1,30,0,11101.jpg 1,3,3,1,0,1,-200,2582,1,6,0,0,0.5050073943625967,1
Individuals,7,1,1,31,0,01011.jpg 1,2,1,0,1,0,-300,2161,1,6,0,0,0.755073011081775,0
Individuals,7,1,1,32,0,00011.jpg 1,2,1,0,1,0,-400,2315,1,6,0,0,0.740631227520554,0
Individuals,7,2,1,1,0,10001.jpg 2,1,1,0,0,1,100,3168,1,6,0,0,0.6224713086656458,1
Individuals,7,2,1,2,0,00010.jpg 2,3,2,1,0,0,0,2171,1,6,0,0,0.6252596462200154,0
Individuals,7,2,1,3,0,11000.jpg 2,2,1,0,1,0,-100,1541,1,6,0,0,0.5478610529840438,0
Individuals,7,2,1,4,0,00100.jpg 2,1,1,0,0,1,0,5024,1,6,0,0,0.4682827991795214,1
Individuals,7,2,1,5,0,10001.jpg 2,1,1,0,0,1,100,2664,1,6,0,0,0.6224713086656458,1
Individuals,7,2,1,6,0,00001.jpg 2,1,1,0,0,1,200,975,1,6,0,0,0.6285216045721943,1
Individuals,7,2,1,7,0,00101.jpg 2,1,2,0,0,0,100,1657,1,6,0,0,0.6103320414775791,0
Individuals,7,2,1,8,0,11000.jpg 2,2,3,0,1,0,0,2719,1,6,0,0,0.5478610529840438,0
Individuals,7,2,1,9,0,11100.jpg 2,2,2,0,1,1,100,1700,1,6,0,0,0.6028618530486459,1
Individuals,7,2,1,10,0,11010.jpg 2,4,2,1,1,0,0,1424,1,6,0,0,0.40546039370853154,0
Individuals,7,2,1,11,0,01010.jpg 2,3,2,1,0,0,-100,2591,1,6,0,0,0.7303492859854678,0
Individuals,7,2,1,12,0,01001.jpg 2,1,1,0,0,1,0,992,1,6,0,0,0.6914317121885046,1
Individuals,7,2,1,13,0,10100.jpg 2,2,3,0,1,0,-100,5361,1,6,0,0,0.7328653662293982,0
Individuals,7,2,1,14,0,00100.jpg 2,1,2,0,0,0,-200,1204,1,6,0,0,0.4682827991795214,0
Individuals,7,2,1,15,0,10111.jpg 2,4,4,1,1,1,-100,1380,1,6,0,0,0.7726634305426612,1
Individuals,7,2,1,16,0,10111.jpg 2,4,4,1,1,1,0,1085,1,6,0,0,0.7726634305426612,1
Individuals,7,2,1,17,0,10011.jpg 2,3,2,1,0,0,-100,4738,1,6,0,0,0.6896762034099779,0
Individuals,7,2,1,18,0,00101.jpg 2,1,2,0,0,0,-200,1052,1,6,0,0,0.6103320414775791,0
Individuals,7,2,1,19,0,01110.jpg 2,4,4,1,1,1,-100,5236,1,6,0,0,0.4326439070247045,1
Individuals,7,2,1,20,0,11110.jpg 2,4,4,1,1,1,0,1049,1,6,0,0,0.7464332417884938,1
Individuals,7,2,1,21,0,10101.jpg 2,2,2,0,1,1,100,3632,1,6,0,0,0.6351513309467851,1
Individuals,7,2,1,22,0,00111.jpg 2,3,4,1,0,0,0,1448,1,6,0,0,0.35492038891934713,0
Individuals,7,2,1,23,0,01010.jpg 2,3,3,1,0,1,100,2822,1,6,0,0,0.7303492859854678,1
Individuals,7,2,1,24,0,00100.jpg 2,1,1,0,0,1,200,2063,1,6,0,0,0.4682827991795214,1
Individuals,7,2,1,25,0,11101.jpg 2,2,1,0,1,0,100,2158,1,6,0,0,0.6542054676553515,0
Individuals,7,2,1,26,0,10000.jpg 2,1,1,0,0,1,200,809,1,6,0,0,0.4691790145378273,1
Individuals,7,2,1,27,0,10110.jpg 2,4,4,1,1,1,300,1362,1,6,0,0,0.8022757242072581,1
Individuals,7,2,1,28,0,00011.jpg 2,3,3,1,0,1,400,2356,1,6,0,0,0.6641216163678435,1
Individuals,7,2,1,29,0,00001.jpg 2,1,2,0,0,0,300,1998,1,6,0,0,0.6285216045721943,0
Individuals,7,2,1,30,0,01100.jpg 2,2,2,0,1,1,400,2111,1,6,0,0,0.6025758857659106,1
Individuals,7,2,1,31,0,00111.jpg 2,3,4,1,0,0,300,1260,1,6,0,0,0.35492038891934713,0
Individuals,7,2,1,32,0,10011.jpg 2,3,4,1,0,0,200,1274,1,6,0,0,0.6896762034099779,0
Individuals,7,3,1,1,0,10000.jpg 3,1,2,0,0,0,-100,6083,1,6,0,0,0.7279686510429413,0
Individuals,7,3,1,2,0,01101.jpg 3,2,2,0,1,1,0,1449,1,6,0,0,0.6586919817521056,1
Individuals,7,3,1,3,0,00100.jpg 3,1,1,0,0,1,100,1551,1,6,0,0,0.6133057640480089,1
Individuals,7,3,1,4,0,00000.jpg 3,1,1,0,0,1,200,875,1,6,0,0,0.8665493733993602,1
Individuals,7,3,1,5,0,10011.jpg 3,3,3,1,0,1,300,3081,1,6,0,0,0.39821981206220336,1
Individuals,7,3,1,6,0,11100.jpg 3,2,2,0,1,1,400,1975,1,6,0,0,0.6939673851553727,1
Individuals,7,3,1,7,0,11110.jpg 3,2,4,0,1,0,300,2744,1,6,0,0,0.6859310293052976,0
Individuals,7,3,1,8,0,01010.jpg 3,1,3,0,0,0,200,1379,1,6,0,0,0.6825713701535515,0
Individuals,7,3,1,9,0,11010.jpg 3,2,3,0,1,0,100,1436,1,6,0,0,0.5510421227236393,0
Individuals,7,3,1,10,0,10101.jpg 3,2,2,0,1,1,200,2021,1,6,0,0,0.7556226561293528,1
Individuals,7,3,1,11,0,10101.jpg 3,2,2,0,1,1,300,877,1,6,0,0,0.7556226561293528,1
Individuals,7,3,1,12,0,00111.jpg 3,3,4,1,0,0,200,1827,1,6,0,0,0.3390590759427069,0
Individuals,7,3,1,13,0,10010.jpg 3,1,3,0,0,0,100,3251,1,6,0,0,0.5379648076584187,0
Individuals,7,3,1,14,0,10111.jpg 3,4,4,1,1,1,200,2176,1,6,0,0,0.5643452381513206,1
Individuals,7,3,1,15,0,11001.jpg 3,2,1,0,1,0,100,906,1,6,0,0,0.432080713128372,0
Individuals,7,3,1,16,0,11001.jpg 3,2,1,0,1,0,0,822,1,6,0,0,0.432080713128372,0
Individuals,7,3,1,17,0,11101.jpg 3,2,2,0,1,1,100,12662,1,6,0,0,0.7791735324481918,1
Individuals,7,3,1,18,0,11101.jpg 3,2,2,0,1,1,200,1357,1,6,0,0,0.7791735324481918,1
Individuals,7,3,1,19,0,01100.jpg 3,2,2,0,1,1,300,3175,1,6,0,0,0.7680775859016221,1
Individuals,7,3,1,20,0,01111.jpg 3,4,2,1,1,0,200,5339,1,6,0,0,0.6651031149113148,0
Individuals,7,3,1,21,0,01100.jpg 3,2,2,0,1,1,300,1771,1,6,0,0,0.7680775859016221,1
Individuals,7,3,1,22,0,11100.jpg 3,2,2,0,1,1,400,3902,1,6,0,0,0.6939673851553727,1
Individuals,7,3,1,23,0,11010.jpg 3,2,1,0,1,0,300,3955,1,6,0,0,0.5510421227236393,0
Individuals,7,3,1,24,0,01001.jpg 3,1,1,0,0,1,400,717,1,6,0,0,0.8426448233355389,1
Individuals,7,3,1,25,0,10001.jpg 3,1,1,0,0,1,500,2266,1,6,0,0,0.679802356800733,1
Individuals,7,3,1,26,0,00000.jpg 3,1,1,0,0,1,600,1000,1,6,0,0,0.8665493733993602,1
Individuals,7,3,1,27,0,00001.jpg 3,1,1,0,0,1,700,818,1,6,0,0,0.9143615550085532,1
Individuals,7,3,1,28,0,11000.jpg 3,1,1,0,0,1,800,955,1,6,0,0,0.7884698859561978,1
Individuals,7,3,1,29,0,10100.jpg 3,1,2,0,0,0,700,3013,1,6,0,0,0.4564200593793334,0
Individuals,7,3,1,30,0,00001.jpg 3,1,1,0,0,1,800,575,1,6,0,0,0.9143615550085532,1
Individuals,7,3,1,31,0,01101.jpg 3,2,1,0,1,0,700,2256,1,6,0,0,0.6586919817521056,0
Individuals,7,3,1,32,0,10100.jpg 3,1,2,0,0,0,600,783,1,6,0,0,0.4564200593793334,0
Individuals,8,1,1,1,0,10101.jpg 1,3,2,1,0,0,-100,8330,2,3,0,0,0.48292885841425004,0
Individuals,8,1,1,2,0,01010.jpg 1,2,1,0,1,0,-200,3109,2,3,0,0,0.5827964524239565,0
Individuals,8,1,1,3,0,11001.jpg 1,1,2,0,0,0,-300,3521,2,3,0,0,0.5277197980762245,0
Individuals,8,1,1,4,0,10001.jpg 1,1,1,0,0,1,-200,1701,2,3,0,0,0.47711732623116204,1
Individuals,8,1,1,5,0,10011.jpg 1,2,1,0,1,0,-300,14681,2,3,0,0,0.27316347085160586,0
Individuals,8,1,1,6,0,10111.jpg 1,4,4,1,1,1,-200,4598,2,3,0,0,0.6514895914469353,1
Individuals,8,1,1,7,0,01101.jpg 1,1,3,0,0,0,-300,5359,2,3,0,0,0.6721090236965515,0
Individuals,8,1,1,8,0,11111.jpg 1,4,4,1,1,1,-200,2817,2,3,0,0,0.7290041251615892,1
Individuals,8,1,1,9,0,11111.jpg 1,4,4,1,1,1,-100,1897,2,3,0,0,0.7290041251615892,1
Individuals,8,1,1,10,0,10100.jpg 1,3,2,1,0,0,-200,11637,2,3,0,0,0.5641743689922251,0
Individuals,8,1,1,11,0,11010.jpg 1,2,3,0,1,0,-300,1987,2,3,0,0,0.4126030394148724,0
Individuals,8,1,1,12,0,01011.jpg 1,2,1,0,1,0,-400,3029,2,3,0,0,0.8047347543818809,0
Individuals,8,1,1,13,0,10111.jpg 1,4,4,1,1,1,-300,4555,2,3,0,0,0.6514895914469353,1
Individuals,8,1,1,14,0,01000.jpg 1,1,2,0,0,0,-400,3862,2,3,0,0,0.7209149322133235,0
Individuals,8,1,1,15,0,11101.jpg 1,3,2,1,0,0,-500,1908,2,3,0,0,0.5769657639421999,0
Individuals,8,1,1,16,0,10101.jpg 1,3,3,1,0,1,-400,1463,2,3,0,0,0.48292885841425004,1
Individuals,8,1,1,17,0,00110.jpg 1,2,2,0,1,1,-300,24327,2,3,0,0,0.5377111047550758,1
Individuals,8,1,1,18,0,00010.jpg 1,2,1,0,1,0,-400,2707,2,3,0,0,0.5987733394853001,0
Individuals,8,1,1,19,0,11110.jpg 1,4,2,1,1,0,-500,1929,2,3,0,0,0.7630097324202441,0
Individuals,8,1,1,20,0,10110.jpg 1,4,4,1,1,1,-400,1745,2,3,0,0,0.48833764501099347,1
Individuals,8,1,1,21,0,11011.jpg 1,2,2,0,1,1,-300,3771,2,3,0,0,0.2170158592854664,1
Individuals,8,1,1,22,0,10011.jpg 1,2,2,0,1,1,-200,1348,2,3,0,0,0.27316347085160586,1
Individuals,8,1,1,23,0,10010.jpg 1,2,2,0,1,1,-100,1511,2,3,0,0,0.5933314132543979,1
Individuals,8,1,1,24,0,00100.jpg 1,1,3,0,0,0,-200,5628,2,3,0,0,0.6904884688878062,0
Individuals,8,1,1,25,0,00001.jpg 1,1,1,0,0,1,-100,1669,2,3,0,0,0.864526145870628,1
Individuals,8,1,1,26,0,01100.jpg 1,1,1,0,0,1,0,2346,2,3,0,0,0.6297395388923229,1
Individuals,8,1,1,27,0,11001.jpg 1,1,1,0,0,1,100,1533,2,3,0,0,0.5277197980762245,1
Individuals,8,1,1,28,0,01011.jpg 1,2,2,0,1,1,200,6338,2,3,0,0,0.8047347543818809,1
Individuals,8,1,1,29,0,10000.jpg 1,1,1,0,0,1,300,1052,2,3,0,0,0.2699418528902181,1
Individuals,8,1,1,30,0,11110.jpg 1,4,4,1,1,1,400,1660,2,3,0,0,0.7630097324202441,1
Individuals,8,1,1,31,0,00101.jpg 1,1,1,0,0,1,500,3217,2,3,0,0,0.6263073777872407,1
Individuals,8,1,1,32,0,01111.jpg 1,2,4,0,1,0,400,5578,2,3,0,0,0.5907223592922018,0
Individuals,8,2,1,1,0,01110.jpg 2,4,2,1,1,0,-100,2969,2,3,0,0,0.376776465720214,0
Individuals,8,2,1,2,0,10000.jpg 2,1,1,0,0,1,0,8940,2,3,0,0,0.41201989144313445,1
Individuals,8,2,1,3,0,01011.jpg 2,3,2,1,0,0,-100,1126,2,3,0,0,0.5813629626325527,0
Individuals,8,2,1,4,0,11011.jpg 2,4,3,1,1,0,-200,2026,2,3,0,0,0.3992840684699075,0
Individuals,8,2,1,5,0,00110.jpg 2,3,3,1,0,1,-100,16592,2,3,0,0,0.3397975986048417,1
Individuals,8,2,1,6,0,01000.jpg 2,1,1,0,0,1,0,2138,2,3,0,0,0.7198211729600713,1
Individuals,8,2,1,7,0,01101.jpg 2,2,1,0,1,0,-100,4429,2,3,0,0,0.5895782591652531,0
Individuals,8,2,1,8,0,10010.jpg 2,3,2,1,0,0,-200,8677,2,3,0,0,0.42802941938934663,0
Individuals,8,2,1,9,0,01100.jpg 2,2,1,0,1,0,-300,2322,2,3,0,0,0.5458777359943178,0
Individuals,8,2,1,10,0,11000.jpg 2,2,2,0,1,1,-200,1398,2,3,0,0,0.48996412852927346,1
Individuals,8,2,1,11,0,01011.jpg 2,3,4,1,0,0,-300,4247,2,3,0,0,0.5813629626325527,0
Individuals,8,2,1,12,0,10011.jpg 2,3,3,1,0,1,-200,1398,2,3,0,0,0.6379378348548007,1
Individuals,8,2,1,13,0,10111.jpg 2,4,4,1,1,1,-100,1639,2,3,0,0,0.7293309796310891,1
Individuals,8,2,1,14,0,00010.jpg 2,3,3,1,0,1,0,1477,2,3,0,0,0.569485559366263,1
Individuals,8,2,1,15,0,11100.jpg 2,2,1,0,1,0,-100,3020,2,3,0,0,0.5461737743387091,0
Individuals,8,2,1,16,0,10110.jpg 2,4,4,1,1,1,0,2995,2,3,0,0,0.7628552863528331,1
Individuals,8,2,1,17,0,10000.jpg 2,1,1,0,0,1,100,1812,2,3,0,0,0.41201989144313445,1
Individuals,8,2,1,18,0,10110.jpg 2,4,4,1,1,1,200,1733,2,3,0,0,0.7628552863528331,1
Individuals,8,2,1,19,0,00010.jpg 2,3,3,1,0,1,300,1719,2,3,0,0,0.569485559366263,1
Individuals,8,2,1,20,0,11111.jpg 2,4,4,1,1,1,400,1588,2,3,0,0,0.8209608017743194,1
Individuals,8,2,1,21,0,01111.jpg 2,4,3,1,1,0,300,2555,2,3,0,0,0.6028937386634775,0
Individuals,8,2,1,22,0,11000.jpg 2,2,1,0,1,0,200,1252,2,3,0,0,0.48996412852927346,0
Individuals,8,2,1,23,0,01100.jpg 2,2,2,0,1,1,300,1572,2,3,0,0,0.5458777359943178,1
Individuals,8,2,1,24,0,00110.jpg 2,3,2,1,0,0,200,2309,2,3,0,0,0.3397975986048417,0
Individuals,8,2,1,25,0,10111.jpg 2,4,4,1,1,1,300,1561,2,3,0,0,0.7293309796310891,1
Individuals,8,2,1,26,0,11111.jpg 2,4,4,1,1,1,400,1203,2,3,0,0,0.8209608017743194,1
Individuals,8,2,1,27,0,00100.jpg 2,1,2,0,0,0,300,5817,2,3,0,0,0.41114829145349546,0
Individuals,8,2,1,28,0,10000.jpg 2,1,2,0,0,0,200,1249,2,3,0,0,0.41201989144313445,0
Individuals,8,2,1,29,0,01000.jpg 2,1,1,0,0,1,300,776,2,3,0,0,0.7198211729600713,1
Individuals,8,2,1,30,0,00001.jpg 2,1,1,0,0,1,400,2026,2,3,0,0,0.5729013821599629,1
Individuals,8,2,1,31,0,11000.jpg 2,2,1,0,1,0,300,1418,2,3,0,0,0.48996412852927346,0
Individuals,8,2,1,32,0,11100.jpg 2,2,2,0,1,1,400,1226,2,3,0,0,0.5461737743387091,1
Individuals,8,3,1,1,0,01101.jpg 3,2,2,0,1,1,100,6199,2,3,0,0,0.5221107911448212,1
Individuals,8,3,1,2,0,11111.jpg 3,4,4,1,1,1,200,2119,2,3,0,0,0.8145067881386171,1
Individuals,8,3,1,3,0,01010.jpg 3,1,3,0,0,0,100,1555,2,3,0,0,0.549003267354413,0
Individuals,8,3,1,4,0,10101.jpg 3,2,2,0,1,1,200,2549,2,3,0,0,0.6364198704529084,1
Individuals,8,3,1,5,0,00000.jpg 3,1,1,0,0,1,300,1192,2,3,0,0,0.7861407445148257,1
Individuals,8,3,1,6,0,11010.jpg 3,2,1,0,1,0,200,2874,2,3,0,0,0.40997043349229023,0
Individuals,8,3,1,7,0,10110.jpg 3,2,3,0,1,0,100,1711,2,3,0,0,0.23960994162251809,0
Individuals,8,3,1,8,0,11111.jpg 3,4,4,1,1,1,200,2387,2,3,0,0,0.8145067881386171,1
Individuals,8,3,1,9,0,00010.jpg 3,1,2,0,0,0,100,3186,2,3,0,0,0.5022846751433324,0
Individuals,8,3,1,10,0,01100.jpg 3,2,2,0,1,1,200,2179,2,3,0,0,0.6521533626557423,1
Individuals,8,3,1,11,0,00100.jpg 3,1,2,0,0,0,100,861,2,3,0,0,0.4730909071333684,0
Individuals,8,3,1,12,0,01011.jpg 3,3,3,1,0,1,200,2667,2,3,0,0,0.5330200820624732,1
Individuals,8,3,1,13,0,11000.jpg 3,1,1,0,0,1,300,2994,2,3,0,0,0.6784716669760844,1
Individuals,8,3,1,14,0,11010.jpg 3,2,1,0,1,0,200,3867,2,3,0,0,0.40997043349229023,0
Individuals,8,3,1,15,0,00101.jpg 3,1,1,0,0,1,300,2409,2,3,0,0,0.49630024574771736,1
Individuals,8,3,1,16,0,00001.jpg 3,1,1,0,0,1,400,1571,2,3,0,0,0.8580420196784951,1
Individuals,8,3,1,17,0,11011.jpg 3,4,3,1,1,0,300,2452,2,3,0,0,0.3492833538520537,0
Individuals,8,3,1,18,0,00101.jpg 3,1,1,0,0,1,400,1114,2,3,0,0,0.49630024574771736,1
Individuals,8,3,1,19,0,11000.jpg 3,1,1,0,0,1,500,2392,2,3,0,0,0.6784716669760844,1
Individuals,8,3,1,20,0,00110.jpg 3,1,2,0,0,0,400,4400,2,3,0,0,0.4175349868569186,0
Individuals,8,3,1,21,0,01101.jpg 3,2,1,0,1,0,300,3425,2,3,0,0,0.5221107911448212,0
Individuals,8,3,1,22,0,00110.jpg 3,1,1,0,0,1,400,2441,2,3,0,0,0.4175349868569186,1
Individuals,8,3,1,23,0,00010.jpg 3,1,2,0,0,0,300,4824,2,3,0,0,0.5022846751433324,0
Individuals,8,3,1,24,0,01000.jpg 3,1,1,0,0,1,400,1481,2,3,0,0,0.7823075561349554,1
Individuals,8,3,1,25,0,11110.jpg 3,2,4,0,1,0,300,3877,2,3,0,0,0.5528505118477197,0
Individuals,8,3,1,26,0,11110.jpg 3,2,2,0,1,1,400,1443,2,3,0,0,0.5528505118477197,1
Individuals,8,3,1,27,0,11001.jpg 3,2,1,0,1,0,300,3659,2,3,0,0,0.301042878168093,0
Individuals,8,3,1,28,0,01110.jpg 3,2,1,0,1,0,200,2993,2,3,0,0,0.49887020076872646,0
Individuals,8,3,1,29,0,01000.jpg 3,1,1,0,0,1,300,866,2,3,0,0,0.7823075561349554,1
Individuals,8,3,1,30,0,10000.jpg 3,1,1,0,0,1,400,2337,2,3,0,0,0.6023750137850848,1
Individuals,8,3,1,31,0,01100.jpg 3,2,1,0,1,0,300,1100,2,3,0,0,0.6521533626557423,0
Individuals,8,3,1,32,0,11111.jpg 3,4,4,1,1,1,400,2641,2,3,0,0,0.8145067881386171,1
Individuals,9,1,1,1,0,11101.jpg 1,3,2,1,0,0,-100,7362,3,2,0,0,0.48930057836787366,0
Individuals,9,1,1,2,0,11011.jpg 1,2,3,0,1,0,-200,4420,3,2,0,0,0.1629724188926169,0
Individuals,9,1,1,3,0,01011.jpg 1,2,2,0,1,1,-100,1980,3,2,0,0,0.7432672134412721,1
Individuals,9,1,1,4,0,11001.jpg 1,1,3,0,0,0,-200,2605,3,2,0,0,0.43975879294886777,0
Individuals,9,1,1,5,0,10110.jpg 1,4,2,1,1,0,-300,2542,3,2,0,0,0.4013623340393745,0
Individuals,9,1,1,6,0,11100.jpg 1,3,3,1,0,1,-200,5702,3,2,0,0,0.6317678260274495,1
Individuals,9,1,1,7,0,11101.jpg 1,3,3,1,0,1,-100,5188,3,2,0,0,0.48930057836787366,1
Individuals,9,1,1,8,0,10000.jpg 1,1,4,0,0,0,-200,7573,3,2,0,0,0.20618908616507198,0
Individuals,9,1,1,9,0,10001.jpg 1,1,3,0,0,0,-300,6887,3,2,0,0,0.39061478925044313,0
Individuals,9,1,1,10,0,00000.jpg 1,1,1,0,0,1,-200,4148,3,2,0,0,0.7686986802153989,1
Individuals,9,1,1,11,0,11001.jpg 1,1,3,0,0,0,-300,4903,3,2,0,0,0.43975879294886777,0
Individuals,9,1,1,12,0,00000.jpg 1,1,1,0,0,1,-200,3123,3,2,0,0,0.7686986802153989,1
Individuals,9,1,1,13,0,00110.jpg 1,2,4,0,1,0,-300,5167,3,2,0,0,0.4496703724055307,0
Individuals,9,1,1,14,0,00001.jpg 1,1,1,0,0,1,-200,3113,3,2,0,0,0.8176145702620089,1
Individuals,9,1,1,15,0,01011.jpg 1,2,2,0,1,1,-100,7269,3,2,0,0,0.7432672134412721,1
Individuals,9,1,1,16,0,10010.jpg 1,2,2,0,1,1,0,7059,3,2,0,0,0.5061548163637672,1
Individuals,9,1,1,17,0,10010.jpg 1,2,2,0,1,1,100,2554,3,2,0,0,0.5061548163637672,1
Individuals,9,1,1,18,0,10101.jpg 1,3,1,1,0,0,0,4604,3,2,0,0,0.3961709885678062,0
Individuals,9,1,1,19,0,01001.jpg 1,1,1,0,0,1,100,5452,3,2,0,0,0.7673917838513213,1
Individuals,9,1,1,20,0,11111.jpg 1,4,2,1,1,0,0,3308,3,2,0,0,0.653948671695991,0
Individuals,9,1,1,21,0,01111.jpg 1,2,2,0,1,1,100,1926,3,2,0,0,0.5034545282823641,1
Individuals,9,1,1,22,0,00010.jpg 1,2,2,0,1,1,200,5524,3,2,0,0,0.5118034525331748,1
Individuals,9,1,1,23,0,01000.jpg 1,1,3,0,0,0,100,8021,3,2,0,0,0.6447109670607215,0
Individuals,9,1,1,24,0,00111.jpg 1,2,2,0,1,1,200,5381,3,2,0,0,0.5233531599198543,1
Individuals,9,1,1,25,0,01001.jpg 1,1,1,0,0,1,300,3494,3,2,0,0,0.7673917838513213,1
Individuals,9,1,1,26,0,11000.jpg 1,1,3,0,0,0,200,3381,3,2,0,0,0.3800950063276224,0
Individuals,9,1,1,27,0,01101.jpg 1,1,1,0,0,1,300,4189,3,2,0,0,0.5901548034706731,1
Individuals,9,1,1,28,0,00100.jpg 1,1,1,0,0,1,400,3743,3,2,0,0,0.6104656286660624,1
Individuals,9,1,1,29,0,10001.jpg 1,1,3,0,0,0,300,5922,3,2,0,0,0.39061478925044313,0
Individuals,9,1,1,30,0,00110.jpg 1,2,2,0,1,1,400,4670,3,2,0,0,0.4496703724055307,1
Individuals,9,1,1,31,0,01101.jpg 1,1,1,0,0,1,500,5420,3,2,0,0,0.5901548034706731,1
Individuals,9,1,1,32,0,00110.jpg 1,2,2,0,1,1,600,2772,3,2,0,0,0.4496703724055307,1
Individuals,9,2,1,1,0,10101.jpg 2,2,1,0,1,0,-100,6349,3,2,0,0,0.514809933168733,0
Individuals,9,2,1,2,0,10111.jpg 2,4,2,1,1,0,-200,4531,3,2,0,0,0.6744295579686514,0
Individuals,9,2,1,3,0,10100.jpg 2,2,2,0,1,1,-100,16499,3,2,0,0,0.6257637623352343,1
Individuals,9,2,1,4,0,00010.jpg 2,3,3,1,0,1,0,3408,3,2,0,0,0.5042024117164889,1
Individuals,9,2,1,5,0,00101.jpg 2,1,1,0,0,1,100,4890,3,2,0,0,0.4883982310197596,1
Individuals,9,2,1,6,0,10100.jpg 2,2,2,0,1,1,200,4607,3,2,0,0,0.6257637623352343,1
