Pair,Session,LexicalRateTraining,LexicalLevelTraining,SemanticLevelTraining,LexicalRateTest,LexicalLevelTest,SemanticLevelTest,PerformanceTrainingP,PerformanceTraining,PerformanceTestP,PerformanceTest,PerformanceCycleP,PerformanceCycle,Effort,Motivation
5,2,-0.05959511308926238,-0.3118449883505826,0.17694901412914402,-0.39244476263673245,-0.23016690012468444,0.581118859822701,-0.5328947313176257,0.65625,-1.5572463465981,0.5,0.5305875030540144,1,3,2
5,2,-0.05959511308926238,-0.3118449883505826,0.17694901412914402,-0.39244476263673245,-0.23016690012468444,0.581118859822701,-0.5328947313176257,0.65625,-1.5572463465981,0.5,0.5305875030540144,1,2,2
5,3,-0.20868086477793663,-0.33093686509087444,0.2261635045554704,-0.03814541500994125,-0.5177104953408437,-0.015476619238897142,-1.0443766995935,0.3958333333333333,-1.4153137302152106,0.25,0.5089807112026603,1,3,2
5,3,-0.20868086477793663,-0.33093686509087444,0.2261635045554704,-0.03814541500994125,-0.5177104953408437,-0.015476619238897142,-1.0443766995935,0.3958333333333333,-1.4153137302152106,0.25,0.5089807112026603,1,2,2
6,1,0.2777721793684163,0.08624532579038771,0.6492347104342171,0.07074430233481467,-0.0020521048967315878,0.6203691096295607,0.5533877489462763,0.8854166666666666,-1.1990238085920564,0.25,0.5517446697850021,1,4,4
6,1,0.2777721793684163,0.08624532579038771,0.6492347104342171,0.07074430233481467,-0.0020521048967315878,0.6203691096295607,0.5533877489462763,0.8854166666666666,-1.1990238085920564,0.25,0.5517446697850021,1,1,1
6,2,-0.144501259786568,-0.13978439616626312,-0.28575048467318914,0.1481148463291502,-0.2199594448085656,0.6989699411911812,0.3791016057208828,0.6458333333333334,0.2572018755706923,0.75,0.4780414881615055,0,4,4
6,2,-0.144501259786568,-0.13978439616626312,-0.28575048467318914,0.1481148463291502,-0.2199594448085656,0.6989699411911812,0.3791016057208828,0.6458333333333334,0.2572018755706923,0.75,0.4780414881615055,0,1,1
6,3,-0.18717257625303266,-0.10240289204274104,-0.25433104594447953,0.33576330658915704,-0.17814478718683685,2.3933767727379704,0.06881312052833333,0.5729166666666666,0.5830350259919234,0.75,0.43768432523119094,0,4,4
6,3,-0.18717257625303266,-0.10240289204274104,-0.25433104594447953,0.33576330658915704,-0.17814478718683685,2.3933767727379704,0.06881312052833333,0.5729166666666666,0.5830350259919234,0.75,0.43768432523119094,0,1,1
7,1,0.492151790560528,-0.4073539627365664,1.503452993813463,0.39642989043849947,-0.015709859815157826,0.9091049130361162,-1.0344659686069735,0.59375,-1.8607396018862956,0.25,0.517138875936781,0,2,3
7,1,0.492151790560528,-0.4073539627365664,1.503452993813463,0.39642989043849947,-0.015709859815157826,0.9091049130361162,-1.0344659686069735,0.59375,-1.8607396018862956,0.25,0.517138875936781,0,2,3
7,2,0.3052505862998648,-0.2596316018768345,1.2543252668899563,0.24421941778517509,-0.23891357213585912,1.567233111009617,0.3681810871353033,0.7708333333333334,-1.5524498757907765,0.375,0.521990733205439,1,2,3
7,2,0.3052505862998648,-0.2596316018768345,1.2543252668899563,0.24421941778517509,-0.23891357213585912,1.567233111009617,0.3681810871353033,0.7708333333333334,-1.5524498757907765,0.375,0.521990733205439,1,2,3
7,3,0.5065519067334122,-0.020774548250351084,1.72056240653859,0.10829810269973046,-0.2271684437623309,-0.05219251734355387,0.6109478160515692,0.5416666666666666,-1.2680275859244297,0.375,0.5248869901296486,1,2,3
7,3,0.5065519067334122,-0.020774548250351084,1.72056240653859,0.10829810269973046,-0.2271684437623309,-0.05219251734355387,0.6109478160515692,0.5416666666666666,-1.2680275859244297,0.375,0.5248869901296486,1,2,3
8,1,0.18310373719097392,0.015893364677177113,-0.41717863055631904,0.31591002972344484,0.016256189443611683,-0.045468850827898054,0.0767963494005028,0.7291666666666666,-1.1376838638379427,0.375,0.5429235057203118,0,1,2
8,1,0.18310373719097392,0.015893364677177113,-0.41717863055631904,0.31591002972344484,0.016256189443611683,-0.045468850827898054,0.0767963494005028,0.7291666666666666,-1.1376838638379427,0.375,0.5429235057203118,0,2,1
8,2,0.21849912358174797,0.17367899640263168,-0.5716699175440937,0.37495751928911786,0.14227591226533184,-0.3598079733986008,-0.20388805102914834,0.6979166666666666,-1.0012949243314784,0.375,0.46392874117516836,1,1,2
8,2,0.21849912358174797,0.17367899640263168,-0.5716699175440937,0.37495751928911786,0.14227591226533184,-0.3598079733986008,-0.20388805102914834,0.6979166666666666,-1.0012949243314784,0.375,0.46392874117516836,1,2,1
8,3,0.23099209930128417,0.5223881995368616,-0.5456164975455458,0.19886011650761634,0.3032068813892013,0.7385390639417344,-0.10890781524579694,0.4791666666666667,-0.8587380185462617,0.5,0.5187708343893406,1,1,2
8,3,0.23099209930128417,0.5223881995368616,-0.5456164975455458,0.19886011650761634,0.3032068813892013,0.7385390639417344,-0.10890781524579694,0.4791666666666667,-0.8587380185462617,0.5,0.5187708343893406,1,2,1
9,1,NA,NA,NA,NA,NA,NA,0.46423770693514066,0.8125,0.9423201285949885,1,0.5388302019146287,0,4,4
9,1,NA,NA,NA,NA,NA,NA,0.46423770693514066,0.8125,0.9423201285949885,1,0.5388302019146287,0,3,4
9,2,NA,NA,NA,NA,NA,NA,-0.5490089555395339,0.6354166666666666,0.18151722457844205,0.625,0.4319841785339164,0,4,4
9,2,NA,NA,NA,NA,NA,NA,-0.5490089555395339,0.6354166666666666,0.18151722457844205,0.625,0.4319841785339164,0,3,4
9,3,NA,NA,NA,NA,NA,NA,-0.6169649095054307,0.4583333333333333,-0.1555036515171656,0.5,0.470140740763729,0,4,4
9,3,NA,NA,NA,NA,NA,NA,-0.6169649095054307,0.4583333333333333,-0.1555036515171656,0.5,0.470140740763729,0,3,4
